,Unnamed: 0,ID,CNAE,CNAE_DESCRIPCION,IMPORT_EXPORT,TAM_EMPRESA,Estado,ACC_EXTRAN,ACC_EMPRESA,NUMACCIONISTAS,INFO_ADMIN,ACT_MEDIOS,CARGOS_ADMIN,MUJERES_CONSEJO,frmJuridica,codPostal,AÑO CONCESION,IMPORTE NOMINAL,ORGANISMO,ROA_1,LIQ_1,END_1,EMP_1,A-I-INM_INT_1,A-II-INM_MAT_1,A-III-INV_INM_1,A-IV-INV_GRU_1,A-V-INV_FLP_1,A-VI-IMP_DIF_1,A-VII-DEU_COM_1,B-II-EXISTENCIAS_1,B-III-DEU_COM_1,B-IV-DEU_COM_1,B-V-INV_FCP_1,B-VI-PER_CP_1,B-VII-EFECTIVO_1,A-PN-1_FP_1,A-PN-2_AJ_1,A-PN-3_SUBV_1,B-I-PROV_LP_1,B-II-DEU_LP_1,B-III-DEU_GRU_LP_1,B-IV-PAS_IMP_DIF_1,B-V-PER_LP_1,B-VI-ACREE_COM_LP_1,B-VII-DEU_ESP_LP_1,C-I-PAS_VINACTNCVENTA_1,C-II-PROV_CP_1,C-III-DEU_CP_1,C-IV-DEU_GRU_CP_1,C-V-ACREE_COM_CP_1,C-VI-PER_CP_1,C-VII-DEU_ESP_CP_1,VENTAS_FINAL,A-1-VENTAS_3,A-1-VENTAS_2,A-1-VENTAS_1,A-4-APROVISIONA_1,A-5-OTROSINGRESOS_1,A-6-GASTOSPERSONAL_1,A-7-OTROSGASTOS_1,A-8-AMORT_INM_1,A-13-OTROSRESULT_1,A-14-ING_FIN_1,A-15-GAS_FIN_1,A-17-DIF_CAMBIO_1,A-20-IMPUESTOS_1,ROA_23_diff,ROA_12_diff,LIQ_23_diff,LIQ_12_diff,END_23_diff,END_12_diff,EMP_23_diff,EMP_12_diff,A-I-INM_INT_23_diff,A-I-INM_INT_12_diff,A-II-INM_MAT_23_diff,A-II-INM_MAT_12_diff,A-III-INV_INM_23_diff,A-III-INV_INM_12_diff,A-IV-INV_GRU_23_diff,A-IV-INV_GRU_12_diff,A-V-INV_FLP_23_diff,A-V-INV_FLP_12_diff,A-VI-IMP_DIF_23_diff,A-VI-IMP_DIF_12_diff,A-VII-DEU_COM_23_diff,A-VII-DEU_COM_12_diff,B-II-EXISTENCIAS_23_diff,B-II-EXISTENCIAS_12_diff,B-III-DEU_COM_23_diff,B-III-DEU_COM_12_diff,B-IV-DEU_COM_23_diff,B-IV-DEU_COM_12_diff,B-V-INV_FCP_23_diff,B-V-INV_FCP_12_diff,B-VI-PER_CP_23_diff,B-VI-PER_CP_12_diff,B-VII-EFECTIVO_23_diff,B-VII-EFECTIVO_12_diff,A-PN-1_FP_12_diff,A-PN-1_FP_23_diff,A-PN-2_AJ_12_diff,A-PN-2_AJ_23_diff,A-PN-3_SUBV_12_diff,A-PN-3_SUBV_23_diff,B-I-PROV_LP_12_diff,B-I-PROV_LP_23_diff,B-II-DEU_LP_12_diff,B-II-DEU_LP_23_diff,B-III-DEU_GRU_LP_12_diff,B-III-DEU_GRU_LP_23_diff,B-IV-PAS_IMP_DIF_12_diff,B-IV-PAS_IMP_DIF_23_diff,B-V-PER_LP_12_diff,B-V-PER_LP_23_diff,B-VI-ACREE_COM_LP_12_diff,B-VI-ACREE_COM_LP_23_diff,B-VII-DEU_ESP_LP_12_diff,B-VII-DEU_ESP_LP_23_diff,C-I-PAS_VINACTNCVENTA_12_diff,C-I-PAS_VINACTNCVENTA_23_diff,C-II-PROV_CP_12_diff,C-II-PROV_CP_23_diff,C-III-DEU_CP_12_diff,C-III-DEU_CP_23_diff,C-IV-DEU_GRU_CP_12_diff,C-IV-DEU_GRU_CP_23_diff,C-V-ACREE_COM_CP_12_diff,C-V-ACREE_COM_CP_23_diff,C-VI-PER_CP_12_diff,C-VI-PER_CP_23_diff,C-VII-DEU_ESP_CP_12_diff,C-VII-DEU_ESP_CP_23_diff,A-1-VENTAS_23_diff,A-1-VENTAS_12_diff,A-4-APROVISIONA_23_diff,A-4-APROVISIONA_12_diff,A-5-OTROSINGRESOS_23_diff,A-5-OTROSINGRESOS_12_diff,A-6-GASTOSPERSONAL_23_diff,A-6-GASTOSPERSONAL_12_diff,A-7-OTROSGASTOS_23_diff,A-7-OTROSGASTOS_12_diff,A-8-AMORT_INM_23_diff,A-8-AMORT_INM_12_diff,A-13-OTROSRESULT_23_diff,A-13-OTROSRESULT_12_diff,A-14-ING_FIN_23_diff,A-14-ING_FIN_12_diff,A-15-GAS_FIN_23_diff,A-15-GAS_FIN_12_diff,A-17-DIF_CAMBIO_23_diff,A-17-DIF_CAMBIO_12_diff,A-20-IMPUESTOS_23_diff,A-20-IMPUESTOS_12_diff,Subvencion,ALTO_CRECIMIENTO_CALCU,GACELA_CALCU,MODELO_CALCU,Inicio Actividad,ULT_ACTOMERCANTIL_Y
369,369,104750,5610,Restaurantes y puestos de comidas,Nada,Microempresa,Viva,0.0,0.0,0.0,SI,NO,2.0,NO,B,26200.0,2020.0,11938.0,LA RIOJA - AGENCIA DE DESARROLLO ECONOMICO DE LA RIOJA,-11.16,915.79,84.91,1.0,0.0,92.0,0.0,0.0,2.0,4.0,0.0,0.0,20.0,0.0,2.0,0.0,29.0,17.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,99.0,158.0,0.0,0.0,0.0,-3.0,-14.0,-1.0,0.0,0.0,-1.0,0.0,4.0,-0.1213901125795399,0.8306451612903225,-0.3327788405556018,-0.8687144432675613,0.1389341400977426,0.0121304911082322,-0.3333333333333333,2.0,0.0,0.0,-0.0645161290322581,0.3478260869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,2.25,0.0,0.0,-0.1111111111111111,0.0,0.3076923076923077,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9655172413793104,-0.7058823529411764,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0866141732283465,0.1014492753623188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.2222222222222223,0.0,0.0,0.0,0.0,-0.3734177215189873,inf,-0.452054794520548,-inf,inf,0.0,-0.3714285714285714,22.33333333333333,-0.0749999999999999,1.8571428571428568,0.0,7.0,inf,0.0,0.0,0.0,0.5,1.0,0.0,0.0,-0.1111111111111111,1.25,1.0,0.0,0.0,0.0,2018.0,2018.0
370,370,104750,5610,Restaurantes y puestos de comidas,Nada,Microempresa,Viva,0.0,0.0,0.0,SI,NO,2.0,NO,B,26200.0,2020.0,1500.0,LA RIOJA - AGENCIA DE DESARROLLO ECONOMICO DE LA RIOJA,-11.16,915.79,84.91,1.0,0.0,92.0,0.0,0.0,2.0,4.0,0.0,0.0,20.0,0.0,2.0,0.0,29.0,17.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,99.0,158.0,0.0,0.0,0.0,-3.0,-14.0,-1.0,0.0,0.0,-1.0,0.0,4.0,-0.1213901125795399,0.8306451612903225,-0.3327788405556018,-0.8687144432675613,0.1389341400977426,0.0121304911082322,-0.3333333333333333,2.0,0.0,0.0,-0.0645161290322581,0.3478260869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,2.25,0.0,0.0,-0.1111111111111111,0.0,0.3076923076923077,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9655172413793104,-0.7058823529411764,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0866141732283465,0.1014492753623188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.2222222222222223,0.0,0.0,0.0,0.0,-0.3734177215189873,inf,-0.452054794520548,-inf,inf,0.0,-0.3714285714285714,22.33333333333333,-0.0749999999999999,1.8571428571428568,0.0,7.0,inf,0.0,0.0,0.0,0.5,1.0,0.0,0.0,-0.1111111111111111,1.25,1.0,0.0,0.0,0.0,2018.0,2018.0
371,371,104752,2512,Fabricación de carpintería metálica,Nada,Microempresa,Viva,0.0,0.0,1.0,SI,Activa en Medios,1.0,NO,B,26500.0,2020.0,4000.0,LA RIOJA - AGENCIA DE DESARROLLO ECONOMICO DE LA RIOJA,4.06,93.56,20.8,5.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,130.0,161.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,244.0,0.0,0.0,,556.0,672.0,418.0,-203.0,0.0,-133.0,-66.0,-2.0,0.0,0.0,-1.0,0.0,-3.0,-0.6041450777202073,1.3768472906403946,0.0913133065828002,-0.0144292432663531,0.1800360522757997,1.1336538461538463,-0.2222222222222222,0.8,0.0,0.0,0.1166666666666667,0.875,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0153846153846153,0.0,0.0491803278688525,0.1366459627329193,0.0,0.0,6.0,inf,0.0,0.0,-0.6666666666666667,0.0,1.75,0.2121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4925373134328357,-0.0119760479041916,0.0,0.0,-0.2786885245901639,-0.0681818181818182,0.0,0.0,0.0,0.0,-0.1726190476190476,0.6076555023923444,-0.125,0.6551724137931034,inf,0.0,-0.2227979274611399,0.4511278195488721,-0.0999999999999999,0.5151515151515151,0.3999999999999999,1.5,0.0,-inf,0.0,0.0,0.1666666666666667,5.0,0.0,0.0,-0.6666666666666667,2.0,1.0,0.0,0.0,0.0,2018.0,2018.0
372,372,104753,5610,Restaurantes y puestos de comidas,Nada,Microempresa,Viva,0.0,0.0,0.0,SI,NO,1.0,NO,B,26002.0,2018.0,208000.0,"MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO - COMPAÑIA ESPAÑOLA DE REAFIANZAMIENTO",0.96,87.64,80.1,0.0,2.0,295.0,0.0,0.0,18.0,0.0,0.0,32.0,65.0,0.0,3.0,1.0,39.0,22.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,69.0,0.0,0.0,,158.0,467.0,40.0,-2.0,0.0,-19.0,-15.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-2.348973607038123,6.104166666666667,1.365556633257894,0.0587631218621633,0.2310207563264146,-0.1218476903870161,-0.5,inf,-0.4,1.5,-0.054054054054054,0.0033898305084745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0344827586206896,-0.09375,0.8571428571428572,-0.8923076923076922,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,3.230769230769231,-0.6666666666666667,0.6363636363636365,-1.0555555555555556,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,-0.1098901098901099,0.3580246913580247,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7912087912087912,0.1052631578947369,0.0,0.0,-0.4492753623188406,-0.368421052631579,0.0,0.0,0.0,0.0,-0.6616702355460385,10.675,-0.6615384615384615,96.5,inf,0.0,-0.5202312138728324,8.105263157894736,-0.2580645161290322,3.1333333333333337,0.625,-inf,-1.0,inf,0.0,0.0,0.0,7.0,0.0,0.0,-4.5,1.0,1.0,0.0,0.0,0.0,2018.0,2018.0
373,373,104753,5610,Restaurantes y puestos de comidas,Nada,Microempresa,Viva,0.0,0.0,0.0,SI,NO,1.0,NO,B,26002.0,2018.0,20766.02,LA RIOJA - AGENCIA DE DESARROLLO ECONOMICO DE LA RIOJA,0.96,87.64,80.1,0.0,2.0,295.0,0.0,0.0,18.0,0.0,0.0,32.0,65.0,0.0,3.0,1.0,39.0,22.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,69.0,0.0,0.0,,158.0,467.0,40.0,-2.0,0.0,-19.0,-15.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-2.348973607038123,6.104166666666667,1.365556633257894,0.0587631218621633,0.2310207563264146,-0.1218476903870161,-0.5,inf,-0.4,1.5,-0.054054054054054,0.0033898305084745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0344827586206896,-0.09375,0.8571428571428572,-0.8923076923076922,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,3.230769230769231,-0.6666666666666667,0.6363636363636365,-1.0555555555555556,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,-0.1098901098901099,0.3580246913580247,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7912087912087912,0.1052631578947369,0.0,0.0,-0.4492753623188406,-0.368421052631579,0.0,0.0,0.0,0.0,-0.6616702355460385,10.675,-0.6615384615384615,96.5,inf,0.0,-0.5202312138728324,8.105263157894736,-0.2580645161290322,3.1333333333333337,0.625,-inf,-1.0,inf,0.0,0.0,0.0,7.0,0.0,0.0,-4.5,1.0,1.0,0.0,0.0,0.0,2018.0,2018.0
374,374,104753,5610,Restaurantes y puestos de comidas,Nada,Microempresa,Viva,0.0,0.0,0.0,SI,NO,1.0,NO,B,26002.0,2019.0,19164.81,LA RIOJA - AGENCIA DE DESARROLLO ECONOMICO DE LA RIOJA,0.96,87.64,80.1,0.0,2.0,295.0,0.0,0.0,18.0,0.0,0.0,32.0,65.0,0.0,3.0,1.0,39.0,22.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,69.0,0.0,0.0,,158.0,467.0,40.0,-2.0,0.0,-19.0,-15.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-2.348973607038123,6.104166666666667,1.365556633257894,0.0587631218621633,0.2310207563264146,-0.1218476903870161,-0.5,inf,-0.4,1.5,-0.054054054054054,0.0033898305084745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0344827586206896,-0.09375,0.8571428571428572,-0.8923076923076922,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,3.230769230769231,-0.6666666666666667,0.6363636363636365,-1.0555555555555556,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,-0.1098901098901099,0.3580246913580247,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7912087912087912,0.1052631578947369,0.0,0.0,-0.4492753623188406,-0.368421052631579,0.0,0.0,0.0,0.0,-0.6616702355460385,10.675,-0.6615384615384615,96.5,inf,0.0,-0.5202312138728324,8.105263157894736,-0.2580645161290322,3.1333333333333337,0.625,-inf,-1.0,inf,0.0,0.0,0.0,7.0,0.0,0.0,-4.5,1.0,1.0,0.0,0.0,0.0,2018.0,2018.0
375,375,104753,5610,Restaurantes y puestos de comidas,Nada,Microempresa,Viva,0.0,0.0,0.0,SI,NO,1.0,NO,B,26002.0,2020.0,4000.0,LA RIOJA - AGENCIA DE DESARROLLO ECONOMICO DE LA RIOJA,0.96,87.64,80.1,0.0,2.0,295.0,0.0,0.0,18.0,0.0,0.0,32.0,65.0,0.0,3.0,1.0,39.0,22.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,69.0,0.0,0.0,,158.0,467.0,40.0,-2.0,0.0,-19.0,-15.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-2.348973607038123,6.104166666666667,1.365556633257894,0.0587631218621633,0.2310207563264146,-0.1218476903870161,-0.5,inf,-0.4,1.5,-0.054054054054054,0.0033898305084745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0344827586206896,-0.09375,0.8571428571428572,-0.8923076923076922,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,3.230769230769231,-0.6666666666666667,0.6363636363636365,-1.0555555555555556,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,-0.1098901098901099,0.3580246913580247,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7912087912087912,0.1052631578947369,0.0,0.0,-0.4492753623188406,-0.368421052631579,0.0,0.0,0.0,0.0,-0.6616702355460385,10.675,-0.6615384615384615,96.5,inf,0.0,-0.5202312138728324,8.105263157894736,-0.2580645161290322,3.1333333333333337,0.625,-inf,-1.0,inf,0.0,0.0,0.0,7.0,0.0,0.0,-4.5,1.0,1.0,0.0,0.0,0.0,2018.0,2018.0
376,376,104753,5610,Restaurantes y puestos de comidas,Nada,Microempresa,Viva,0.0,0.0,0.0,SI,NO,1.0,NO,B,26002.0,2020.0,2790.17,LA RIOJA - CONSEJERIA DE DESARROLLO AUTONOMICO,0.96,87.64,80.1,0.0,2.0,295.0,0.0,0.0,18.0,0.0,0.0,32.0,65.0,0.0,3.0,1.0,39.0,22.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,69.0,0.0,0.0,,158.0,467.0,40.0,-2.0,0.0,-19.0,-15.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-2.348973607038123,6.104166666666667,1.365556633257894,0.0587631218621633,0.2310207563264146,-0.1218476903870161,-0.5,inf,-0.4,1.5,-0.054054054054054,0.0033898305084745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0344827586206896,-0.09375,0.8571428571428572,-0.8923076923076922,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,3.230769230769231,-0.6666666666666667,0.6363636363636365,-1.0555555555555556,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,-0.1098901098901099,0.3580246913580247,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7912087912087912,0.1052631578947369,0.0,0.0,-0.4492753623188406,-0.368421052631579,0.0,0.0,0.0,0.0,-0.6616702355460385,10.675,-0.6615384615384615,96.5,inf,0.0,-0.5202312138728324,8.105263157894736,-0.2580645161290322,3.1333333333333337,0.625,-inf,-1.0,inf,0.0,0.0,0.0,7.0,0.0,0.0,-4.5,1.0,1.0,0.0,0.0,0.0,2018.0,2018.0
377,377,104753,5610,Restaurantes y puestos de comidas,Nada,Microempresa,Viva,0.0,0.0,0.0,SI,NO,1.0,NO,B,26002.0,2020.0,2736.8,LA RIOJA - CONSEJERIA DE DESARROLLO AUTONOMICO,0.96,87.64,80.1,0.0,2.0,295.0,0.0,0.0,18.0,0.0,0.0,32.0,65.0,0.0,3.0,1.0,39.0,22.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,69.0,0.0,0.0,,158.0,467.0,40.0,-2.0,0.0,-19.0,-15.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-2.348973607038123,6.104166666666667,1.365556633257894,0.0587631218621633,0.2310207563264146,-0.1218476903870161,-0.5,inf,-0.4,1.5,-0.054054054054054,0.0033898305084745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0344827586206896,-0.09375,0.8571428571428572,-0.8923076923076922,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,3.230769230769231,-0.6666666666666667,0.6363636363636365,-1.0555555555555556,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,-0.1098901098901099,0.3580246913580247,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7912087912087912,0.1052631578947369,0.0,0.0,-0.4492753623188406,-0.368421052631579,0.0,0.0,0.0,0.0,-0.6616702355460385,10.675,-0.6615384615384615,96.5,inf,0.0,-0.5202312138728324,8.105263157894736,-0.2580645161290322,3.1333333333333337,0.625,-inf,-1.0,inf,0.0,0.0,0.0,7.0,0.0,0.0,-4.5,1.0,1.0,0.0,0.0,0.0,2018.0,2018.0
378,378,104753,5610,Restaurantes y puestos de comidas,Nada,Microempresa,Viva,0.0,0.0,0.0,SI,NO,1.0,NO,B,26002.0,2020.0,1500.0,LA RIOJA - AGENCIA DE DESARROLLO ECONOMICO DE LA RIOJA,0.96,87.64,80.1,0.0,2.0,295.0,0.0,0.0,18.0,0.0,0.0,32.0,65.0,0.0,3.0,1.0,39.0,22.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,69.0,0.0,0.0,,158.0,467.0,40.0,-2.0,0.0,-19.0,-15.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-2.348973607038123,6.104166666666667,1.365556633257894,0.0587631218621633,0.2310207563264146,-0.1218476903870161,-0.5,inf,-0.4,1.5,-0.054054054054054,0.0033898305084745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0344827586206896,-0.09375,0.8571428571428572,-0.8923076923076922,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,3.230769230769231,-0.6666666666666667,0.6363636363636365,-1.0555555555555556,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,-0.1098901098901099,0.3580246913580247,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7912087912087912,0.1052631578947369,0.0,0.0,-0.4492753623188406,-0.368421052631579,0.0,0.0,0.0,0.0,-0.6616702355460385,10.675,-0.6615384615384615,96.5,inf,0.0,-0.5202312138728324,8.105263157894736,-0.2580645161290322,3.1333333333333337,0.625,-inf,-1.0,inf,0.0,0.0,0.0,7.0,0.0,0.0,-4.5,1.0,1.0,0.0,0.0,0.0,2018.0,2018.0
379,379,104753,5610,Restaurantes y puestos de comidas,Nada,Microempresa,Viva,0.0,0.0,0.0,SI,NO,1.0,NO,B,26002.0,2020.0,840.0,LA RIOJA - AGENCIA DE DESARROLLO ECONOMICO DE LA RIOJA,0.96,87.64,80.1,0.0,2.0,295.0,0.0,0.0,18.0,0.0,0.0,32.0,65.0,0.0,3.0,1.0,39.0,22.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,69.0,0.0,0.0,,158.0,467.0,40.0,-2.0,0.0,-19.0,-15.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-2.348973607038123,6.104166666666667,1.365556633257894,0.0587631218621633,0.2310207563264146,-0.1218476903870161,-0.5,inf,-0.4,1.5,-0.054054054054054,0.0033898305084745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0344827586206896,-0.09375,0.8571428571428572,-0.8923076923076922,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,3.230769230769231,-0.6666666666666667,0.6363636363636365,-1.0555555555555556,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,-0.1098901098901099,0.3580246913580247,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7912087912087912,0.1052631578947369,0.0,0.0,-0.4492753623188406,-0.368421052631579,0.0,0.0,0.0,0.0,-0.6616702355460385,10.675,-0.6615384615384615,96.5,inf,0.0,-0.5202312138728324,8.105263157894736,-0.2580645161290322,3.1333333333333337,0.625,-inf,-1.0,inf,0.0,0.0,0.0,7.0,0.0,0.0,-4.5,1.0,1.0,0.0,0.0,0.0,2018.0,2018.0
380,380,104753,5610,Restaurantes y puestos de comidas,Nada,Microempresa,Viva,0.0,0.0,0.0,SI,NO,1.0,NO,B,26002.0,2020.0,346.14,LA RIOJA - CONSEJERIA DE DESARROLLO AUTONOMICO,0.96,87.64,80.1,0.0,2.0,295.0,0.0,0.0,18.0,0.0,0.0,32.0,65.0,0.0,3.0,1.0,39.0,22.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,69.0,0.0,0.0,,158.0,467.0,40.0,-2.0,0.0,-19.0,-15.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-2.348973607038123,6.104166666666667,1.365556633257894,0.0587631218621633,0.2310207563264146,-0.1218476903870161,-0.5,inf,-0.4,1.5,-0.054054054054054,0.0033898305084745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0344827586206896,-0.09375,0.8571428571428572,-0.8923076923076922,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,3.230769230769231,-0.6666666666666667,0.6363636363636365,-1.0555555555555556,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,-0.1098901098901099,0.3580246913580247,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7912087912087912,0.1052631578947369,0.0,0.0,-0.4492753623188406,-0.368421052631579,0.0,0.0,0.0,0.0,-0.6616702355460385,10.675,-0.6615384615384615,96.5,inf,0.0,-0.5202312138728324,8.105263157894736,-0.2580645161290322,3.1333333333333337,0.625,-inf,-1.0,inf,0.0,0.0,0.0,7.0,0.0,0.0,-4.5,1.0,1.0,0.0,0.0,0.0,2018.0,2018.0
381,381,104755,4121,Construcción de edificios residenciales,Nada,Microempresa,Viva,0.0,0.0,1.0,SI,Activa en Medios,3.0,NO,B,26006.0,2020.0,1500.0,LOGROÑO - AYUNTAMIENTO DE LOGROÑO,4.74,107.19,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,73.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,48.0,0.0,,478.0,257.0,57.0,-37.0,0.0,-27.0,-4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.8580908626850434,3.132911392405063,0.2783735822853173,0.2091613023602949,0.0,0.0,0.25,0.3333333333333332,0.0,0.0,-0.5,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.409090909090909,-0.6986301369863014,0.0,0.0,inf,0.0,0.0,0.0,-0.5081967213114754,14.25,2.0,0.0952380952380953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,-0.3384615384615385,0.0,0.0,0.0,0.0,0.8599221789883269,3.5087719298245617,1.935483870967742,2.3513513513513518,0.0,0.0,0.1098901098901099,2.3703703703703702,0.4285714285714286,0.75,0.0,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666667,2.0,1.0,0.0,0.0,0.0,2018.0,2018.0
